ID No.,Program of Study,Gender,Nationality,Place of Birth,Father's Education,Mother's Education,Parental Income,Number of immediate family members,Any close family member with the same profession available for guidance,Availing any scholarship,I opted for this program of study because of my own interest.,Basic Education Stream,Intermediate Stream,Matric percentage,Intermediate percentage,SGPA in BS First semester,SGPA in BS Second semester,SGPA in BS Third semester,SGPA in BS Fourth semester,I understand the lecture more clearly if delivered in:,I understand the lecture more clearly if delivered on:,I understand the lecture more clearly if my sitting place is in:,I understand the lecture more clearly if the duration is:,I understand the lecture more clearly if delivered by:,I understand the lecture more clearly if the number of students in classroom are:,I understand the lecture more clearly if:,Lecture attendance has a positive effect on my academic performance.,TVFs often reschedule classes that negatively impacts my performance.,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts.,TVFs do not provide assessment results timely so I remain unaware of my standing in class.,TVFs are not aware of the university's curriculum and other requirements.,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers.,TVFs are not very well prepared for the lectures due to their busy schedule.,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. ,What is your residence place?,An ample amount of time is consumed on daily commuting and all energy is drained during travelling.,"Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings.",Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues.,"Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance.","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. ",Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues.,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students.,Un-announced quizzes are a form of torture and have negative impact on learning environment.,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings.,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term.,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade.,"I usually do not perform very well in surprise quizzes, hence lose my interest in the subject.","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes.",Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers.,"If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. ","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. ",Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. ,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. ,"Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. ",A proper classroom environment and discipline is not possible to maintain in online environment.,"Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest.",It is difficult to convey complex concepts in online mode and hence quality of education suffers.,"It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb.",I am easily distracted by social media and other sources of interruptions during online lectures.,"It reduces social interaction that results in a feeling of isolation, and I lose interest in studies.","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation.",Lack of technical resources create disruptions during lectures and make it difficult to understand. ,I prefer to revise the lectures daily or before the next class of the same subject.,I frequently make use of You tube or Chat GPT for understanding of different concepts.,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses.,I am usually well prepared for exams but unable to attempt properly due to exam stress.,Instructors often miss lectures and arrange makeup classes that further increases my burden.,My classes schedule is usually very tight that hinders the process of learning.,I often come across health issues that effect my academic performance.,My preferable mode of study is:,My preferable time of study is:,My overall mobile usage (daily) for non-academic purpose is limited to:,Identify any other variable that has negatively impacted on your academic performance.,SGPA in BS Fifth semester,CGPA in BS Fifth semester
-0.1898315991504998,0.0,0.5931710140017395,0.16783627165933782,0.5260535566616981,1.5730495189309306,1.3491508528604748,1.2216617342400862,0.5300361384756105,1.163975390494756,-0.4871223004474547,1.0411415985818462,0.24077170617153837,0.16783627165933782,-0.7945171280639022,1.2312776967635748,0.6059981530831458,1.3631663823327278,2.1471274589867964,2.327375357537875,0.22199395074726208,-0.5927572534558315,-1.157110829884854,-0.455022297428863,0.20701966780270653,0.9999000149975006,-0.8294940661944585,0.7074842067705011,-0.5675464164278613,-1.430119188412973,-1.3429186422341408,-1.551150263158745,-1.1510172736893265,0.2549249642552305,-0.6517209843983812,1.5225576567676569,0.14522009001069983,0.7707693238812674,0.26215858720915286,0.07122123116119193,0.11149284925303177,-1.2566993850118793,0.8095953034970964,0.8585468001416724,0.9036222155265345,0.8873054995919565,0.6998542122237651,0.15899968200095393,0.8019269397646255,-1.279868042538033,0.3461467590095315,1.1660785473930753,-1.1904481249115577,-1.2609200038773776,-1.518744883614551,-1.1565942172001857,0.9587943645914634,0.9656218592707441,1.2190439333572471,0.13110595470392764,0.957323237172061,0.8421004062960108,0.9082951062292477,0.3604389891609728,0.8834522085987723,-0.6284142412443612,1.0365873402374153,-1.4168954551743407,-0.3822764257713038,1.1747363156280695,1.0137937550497034,0.7661308776828739,1.2488475700278865,0.24034497738574645,4.0,3.73
-0.23728949893812476,0.0,0.5931710140017395,0.16783627165933782,-1.7780610215165393,-0.29414747101960487,-1.4647923545342294,-0.44010174276972047,-0.46208278738899394,1.163975390494756,-0.4871223004474547,0.29601084665562294,0.24077170617153837,0.16783627165933782,-0.017276059616451955,0.9174255213184801,1.1444154195784746,1.6773018832771684,1.801795009971424,2.077270135671331,-1.1284692496319155,-0.5927572534558315,1.027434616190862,-0.455022297428863,0.20701966780270653,-1.1898810178470258,0.2918590232906429,0.7074842067705011,1.1235102529286232,0.33935031589460374,-1.3429186422341408,1.1664649978953763,-1.1510172736893265,0.2549249642552305,1.078301992368231,-0.6567895774291853,0.9024391307807771,0.7707693238812674,0.9982192359117742,0.8139569275564796,0.8513999397504247,0.9627938836784561,0.8095953034970964,0.8585468001416724,0.9036222155265345,0.8873054995919565,0.6998542122237651,0.9327981344055967,0.8019269397646255,0.2644355459789325,1.089344212177055,1.1660785473930753,-1.1904481249115577,0.3539424572287375,1.02022557067237,0.9719279136136014,0.9587943645914634,0.9656218592707441,1.2190439333572471,0.8673163157336748,0.957323237172061,0.8421004062960108,0.9082951062292477,2.0049418772079113,0.8834522085987723,0.8513999397504247,0.2644355459789325,1.0264124557168453,-0.3822764257713038,0.3256694736394648,-0.9863939238321437,0.7661308776828739,1.2488475700278865,-1.3496872636318311,3.65,3.72
-1.3288211940534986,0.0,0.5931710140017395,0.16783627165933782,-1.7780610215165393,-1.2277459659948726,-0.057820750836877405,1.2216617342400862,-0.46208278738899394,-0.8591246929842246,-0.4871223004474547,1.0411415985818462,0.24077170617153837,0.16783627165933782,0.02746916180802748,1.610440151492039,0.7562541344306795,1.2235506041351982,1.9236770508003789,1.9041203666868014,1.5724571511264398,-0.5927572534558315,1.027434616190862,2.3130300119300538,0.20701966780270653,0.9999000149975006,0.2918590232906429,0.7074842067705011,0.277981918250381,-0.5453844362591846,2.254624876411447,-0.6452785094740379,0.46483389898992045,-0.6312427686319991,-0.6517209843983812,-0.6567895774291853,0.9024391307807771,0.7707693238812674,-1.2099627101960897,-1.4142501616293834,0.11149284925303177,0.22296279411501094,-1.379310517069127,0.1463432045696032,-0.5955691875061251,-0.6190503485525277,-1.4288690166235205,1.7065965868102393,0.8019269397646255,-0.5077162482795503,0.3461467590095315,-1.4134285422946364,-0.43477235866335157,0.3539424572287375,0.17390208591006304,0.9719279136136014,-1.1409652938638415,0.9656218592707441,-1.005711245019729,-1.341314767355567,-1.2265703976267033,0.8421004062960108,-0.09633432944855651,0.3604389891609728,0.15058844464751797,1.5913070302478178,-0.5077162482795503,0.2119764854197832,0.46336536457127725,-0.52339736834914,1.0137937550497034,0.7661308776828739,2.0701617377038843,-0.6369141900722274,3.67,3.6
-0.949157995752499,0.0,0.5931710140017395,0.16783627165933782,0.5260535566616981,-0.29414747101960487,-0.057820750836877405,1.2216617342400862,0.5300361384756105,-0.8591246929842246,-0.4871223004474547,1.0411415985818462,0.24077170617153837,0.16783627165933782,0.057299309424348674,-0.5828967277745408,0.919031447557174,1.3631663823327278,1.801795009971424,1.7309705977022718,0.22199395074726208,2.3575572580629665,0.29925280083228994,-0.455022297428863,0.20701966780270653,0.2699730040493251,0.2918590232906429,0.7074842067705011,-1.4130747511061035,0.33935031589460374,-0.4435327625727437,-1.551150263158745,-0.3430916873497031,-0.6312427686319991,-0.6517209843983812,-0.6567895774291853,-1.3692179915294547,-1.675585486698408,-1.2099627101960897,0.8139569275564796,0.8513999397504247,-1.2566993850118793,-1.379310517069127,0.8585468001416724,-0.5955691875061251,-1.3722282726247699,0.6998542122237651,0.9327981344055967,0.8019269397646255,-1.279868042538033,1.089344212177055,-1.4134285422946364,1.0765791738330608,1.161373687781795,-1.518744883614551,0.9719279136136014,0.9587943645914634,0.9656218592707441,0.4774588738982551,0.8673163157336748,0.957323237172061,0.8421004062960108,0.9082951062292477,2.0049418772079113,0.8834522085987723,1.5913070302478178,0.2644355459789325,0.2119764854197832,0.46336536457127725,-0.52339736834914,1.0137937550497034,0.7661308776828739,2.0701617377038843,1.5014050306065838,3.61,3.59
-1.1864474946906238,0.0,0.5931710140017395,0.16783627165933782,0.5260535566616981,0.6394510239556629,-0.057820750836877405,-1.5479440607762582,-0.46208278738899394,-0.8591246929842246,-0.4871223004474547,1.0411415985818462,0.24077170617153837,0.16783627165933782,-0.048763437655900535,0.15910061186154653,0.8313821251044463,1.7122058278265508,1.801795009971424,1.5001042390562316,1.5724571511264398,-0.5927572534558315,1.027434616190862,-0.455022297428863,0.20701966780270653,0.9999000149975006,1.4132121127757444,-1.3583696769993618,-1.4130747511061035,0.33935031589460374,0.45585311708865334,0.2605932442106692,0.46483389898992045,-0.6312427686319991,0.21329050398492488,-0.6567895774291853,0.14522009001069983,0.7707693238812674,0.26215858720915286,0.8139569275564796,0.8513999397504247,0.9627938836784561,0.8095953034970964,0.8585468001416724,0.9036222155265345,0.8873054995919565,0.6998542122237651,0.9327981344055967,0.8019269397646255,1.0365873402374153,1.089344212177055,0.3062428508305046,1.0765791738330608,1.161373687781795,0.17390208591006304,0.9719279136136014,0.9587943645914634,0.9656218592707441,1.2190439333572471,0.8673163157336748,0.957323237172061,0.8421004062960108,0.9082951062292477,-0.46181245486249645,0.8834522085987723,0.11149284925303177,-0.5077162482795503,1.0264124557168453,0.46336536457127725,-0.52339736834914,1.0137937550497034,-1.3052600138300812,2.0701617377038843,-0.25311330430936385,3.5,3.58
0.4745789978762495,0.0,-1.685854460847049,0.16783627165933782,-1.7780610215165393,0.6394510239556629,0.6456650510117986,0.11381941623354835,-1.4542017132535983,1.163975390494756,-0.4871223004474547,-1.1942506571968234,0.24077170617153837,0.16783627165933782,0.3141700250093265,0.9682224052055476,0.919031447557174,1.6773018832771684,0.907993377225754,1.076849248205159,-1.1284692496319155,-0.5927572534558315,1.027434616190862,-0.455022297428863,0.20701966780270653,0.2699730040493251,1.4132121127757444,0.018866245513880102,0.277981918250381,-0.5453844362591846,-0.4435327625727437,0.2605932442106692,0.46483389898992045,0.2549249642552305,0.21329050398492488,-0.6567895774291853,0.9024391307807771,0.7707693238812674,0.9982192359117742,0.8139569275564796,0.8513999397504247,0.9627938836784561,-1.379310517069127,0.1463432045696032,0.1540265140102047,0.13412757551971438,-1.4288690166235205,-0.6147987704036888,-0.6615897253058161,-0.5077162482795503,-1.1402481473255153,-0.5535928457320659,-1.1904481249115577,0.3539424572287375,-1.518744883614551,-0.44708684026225676,0.2588744784396951,-0.37705234504857627,-1.005711245019729,-0.6051044063258196,-0.4986058526937819,0.0924256543495622,-0.09633432944855651,-1.2840638988859656,0.15058844464751797,0.8513999397504247,0.2644355459789325,1.0264124557168453,-1.2279182161138849,1.1747363156280695,1.0137937550497034,-1.3052600138300812,-0.3937807653241083,-1.2400298676995845,3.48,3.45
-1.2813632942658737,0.0,-1.685854460847049,0.16783627165933782,-1.7780610215165393,-1.2277459659948726,-1.4647923545342294,-1.5479440607762582,-0.46208278738899394,-0.8591246929842246,-0.4871223004474547,-1.1942506571968234,0.24077170617153837,0.16783627165933782,1.308508278886662,1.5614574420295106,0.9941594382309409,1.6074939941784037,1.3955215405415735,0.6920719837950922,0.22199395074726208,-0.5927572534558315,0.29925280083228994,-0.455022297428863,0.20701966780270653,0.9999000149975006,-0.8294940661944585,-1.3583696769993618,-1.4130747511061035,0.33935031589460374,-0.4435327625727437,-0.6452785094740379,-0.3430916873497031,-0.6312427686319991,0.21329050398492488,-0.6567895774291853,0.9024391307807771,0.7707693238812674,-1.2099627101960897,0.8139569275564796,0.8513999397504247,-1.2566993850118793,0.8095953034970964,0.1463432045696032,0.9036222155265345,0.13412757551971438,-1.4288690166235205,-0.6147987704036888,-1.3933480578410369,-0.5077162482795503,-1.1402481473255153,-0.5535928457320659,0.32090340758485464,0.3539424572287375,-0.6724213988522441,-1.1565942172001857,-1.1409652938638415,-1.0483894472082365,-1.005711245019729,-1.341314767355567,-1.2265703976267033,0.0924256543495622,-1.1009637651263606,2.0049418772079113,-1.3151390832549907,-1.3683213317417542,-1.279868042538033,-0.6024594848772787,-1.2279182161138849,0.3256694736394648,1.0137937550497034,-1.3052600138300812,0.42753340235188914,0.40483107128411655,3.48,3.45
-0.5220368976638745,0.0,0.5931710140017395,0.16783627165933782,-1.7780610215165393,-1.2277459659948726,-1.4647923545342294,-0.44010174276972047,-0.46208278738899394,-0.8591246929842246,-0.4871223004474547,1.0411415985818462,0.24077170617153837,0.16783627165933782,-1.2535699552706048,0.11011790239901814,0.2804435268301567,1.293358493233963,1.801795009971424,1.1538047010871715,0.22199395074726208,-0.5927572534558315,-1.157110829884854,-0.455022297428863,0.20701966780270653,-1.1898810178470258,0.2918590232906429,-0.6697517157427408,-1.4130747511061035,1.2240850680483921,-0.4435327625727437,0.2605932442106692,-1.1510172736893265,-0.6312427686319991,-0.6517209843983812,-0.6567895774291853,0.9024391307807771,0.7707693238812674,-0.4739020614934685,0.8139569275564796,0.8513999397504247,0.9627938836784561,0.8095953034970964,0.8585468001416724,0.1540265140102047,-1.3722282726247699,-1.4288690166235205,-1.3885972228083314,-1.3933480578410369,0.2644355459789325,-0.3970506941579919,-0.5535928457320659,-1.1904481249115577,-0.45348877332432,0.17390208591006304,0.9719279136136014,0.9587943645914634,0.9656218592707441,1.2190439333572471,0.8673163157336748,0.957323237172061,0.8421004062960108,0.9082951062292477,-1.2840638988859656,0.8834522085987723,0.11149284925303177,-1.279868042538033,0.2119764854197832,0.46336536457127725,-1.3724642103377447,1.0137937550497034,0.7661308776828739,1.2488475700278865,0.7886319570469801,3.46,3.4
-0.33220529851337466,0.0,0.5931710140017395,0.16783627165933782,-0.24198463606438106,-1.2277459659948726,-0.057820750836877405,-0.44010174276972047,-0.46208278738899394,1.163975390494756,2.0528725518857023,1.0411415985818462,0.24077170617153837,0.16783627165933782,-0.5757627122108895,-1.1761317645985065,0.6059981530831458,1.1886466595858158,1.2736394997126192,1.115326974646165,0.22199395074726208,-0.5927572534558315,1.027434616190862,-0.455022297428863,0.20701966780270653,-1.1898810178470258,0.2918590232906429,0.7074842067705011,-1.4130747511061035,0.33935031589460374,-0.4435327625727437,1.1664649978953763,-0.3430916873497031,-1.5174105015192287,-0.6517209843983812,-0.6567895774291853,0.9024391307807771,0.7707693238812674,-0.4739020614934685,0.8139569275564796,0.8513999397504247,0.9627938836784561,0.8095953034970964,-1.2780639865745351,-0.5955691875061251,1.6404834236641987,-1.4288690166235205,-1.3885972228083314,0.8019269397646255,0.2644355459789325,-1.1402481473255153,-1.4134285422946364,-1.1904481249115577,-1.2609200038773776,-1.518744883614551,0.9719279136136014,-1.1409652938638415,0.9656218592707441,1.2190439333572471,0.8673163157336748,0.957323237172061,0.8421004062960108,0.9082951062292477,0.3604389891609728,0.8834522085987723,1.5913070302478178,-1.279868042538033,-1.4168954551743407,0.46336536457127725,1.1747363156280695,1.0137937550497034,0.7661308776828739,0.42753340235188914,-1.5690020554963247,3.17,3.32
-0.8067842963896242,0.0,-1.685854460847049,0.16783627165933782,-1.0100228287904602,-0.29414747101960487,-0.057820750836877405,1.2216617342400862,-1.4542017132535983,1.163975390494756,-0.4871223004474547,-1.1942506571968234,-4.1533119314590365,-5.958187643906492,-1.8534873684432644,-0.3851517154998882,0.7562541344306795,1.921629495122845,0.9892480711117241,0.40348903548754245,-2.478932450011093,-0.5927572534558315,1.027434616190862,2.3130300119300538,0.20701966780270653,-1.1898810178470258,-0.8294940661944585,1.396102168027122,-1.4130747511061035,1.2240850680483921,-1.3429186422341408,-1.551150263158745,-1.1510172736893265,-1.5174105015192287,-1.5167324727816873,-0.6567895774291853,0.9024391307807771,-1.675585486698408,-1.2099627101960897,-1.4142501616293834,-1.3683213317417542,-1.2566993850118793,0.8095953034970964,-1.2780639865745351,-1.345164889022455,-1.3722282726247699,0.6998542122237651,0.9327981344055967,0.8019269397646255,-1.279868042538033,0.3461467590095315,-0.5535928457320659,-1.1904481249115577,-1.2609200038773776,-1.518744883614551,1.6814352905515306,0.2588744784396951,1.636958961430404,-0.26412618556073697,1.6035266767634222,-0.4986058526937819,-0.6572490975968864,-0.09633432944855651,-0.46181245486249645,-1.3151390832549907,-1.3683213317417542,1.0365873402374153,1.0264124557168453,-1.2279182161138849,-1.3724642103377447,-0.9863939238321437,0.7661308776828739,-0.3937807653241083,1.1724328428098436,3.15,3.32
